Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
Muthoot Finance,Banking & Financial Services,"27,741.00",1.32,0.92,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
Page Industries,Manufacturing,751.00,1.33,0.92,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
Marico,Consumer Non-durables,"40,329.00",1.27,0.88,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
Piramal Enter,Pharmaceuticals,"4,641.00",1.26,0.87,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
P and G,Consumer Non-durables,"1,517.00",1.26,0.87,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
Kansai Nerolac,Chemicals,"24,368.00",1.24,0.86,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
UPL,Chemicals,"14,769.00",1.22,0.85,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
MRF,Automotive,189.00,1.21,0.84,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
REC,Banking & Financial Services,"71,202.00",1.20,0.83,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
MRPL,Oil & Gas,"85,572.00",1.19,0.82,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
IIFL Holdings,Banking & Financial Services,"18,466.00",1.15,0.80,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
ICICI Prudentia,Banking & Financial Services,"26,785.00",1.14,0.79,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
HCL Tech,Information Technology,"13,032.00",1.13,0.78,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
Wipro,Information Technology,"37,353.00",1.12,0.78,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
Whirlpool,Consumer Durables,"9,099.00",1.08,0.75,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
CRISIL,Miscellaneous,"5,740.00",1.09,0.75,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
Ajanta Pharma,Pharmaceuticals,"9,103.00",1.09,0.75,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
L&T; Infotech,Information Technology,"14,423.00",1.09,0.75,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
ABB India,Engineering & Capital Goods,"7,886.00",1.06,0.73,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
Interglobe Avi,Services,"8,537.00",1.05,0.73,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
Bharti Infratel,Telecommunication,"27,318.00",1.03,0.71,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
ONGC,Oil & Gas,"65,343.00",1.03,0.71,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
City Union Bank,Banking & Financial Services,"63,881.00",1.02,0.70,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
NLC India,Utilities,"106,043.00",0.99,0.69,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
Natco Pharma,Pharmaceuticals,"13,460.00",0.97,0.67,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
Alkem Lab,Pharmaceuticals,"3,024.00",0.54,0.38,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
Petronet LNG,Oil & Gas,"1,637.00",0.04,0.03,Edelweiss LCAF - Direct (G),MEW090,2017-10-05 16:14:47.211000
HDFC Bank,Banking & Financial Services,"11,570.00",2.06,9.58,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
HDFC,Banking & Financial Services,"9,072.00",1.61,7.51,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Reliance,Oil & Gas,"9,469.00",1.51,7.04,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
ITC,Tobacco,"48,553.00",1.37,6.39,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
ICICI Bank,Banking & Financial Services,"36,595.00",1.09,5.08,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Infosys,Information Technology,"11,410.00",1.04,4.86,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Larsen,Engineering & Capital Goods,"7,033.00",0.80,3.72,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
TCS,Information Technology,"3,037.00",0.76,3.53,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Kotak Mahindra,Banking & Financial Services,"6,938.00",0.68,3.16,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Maruti Suzuki,Automotive,759.00,0.58,2.72,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
SBI,Banking & Financial Services,"18,060.00",0.50,2.34,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
HUL,Consumer Non-durables,"4,078.00",0.50,2.32,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Axis Bank,Banking & Financial Services,"9,716.00",0.49,2.27,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
IndusInd Bank,Banking & Financial Services,"2,869.00",0.48,2.21,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Tata Motors,Automotive,"10,716.00",0.40,1.88,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Yes Bank,Banking & Financial Services,"2,088.00",0.37,1.71,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
M&M;,Automotive,"2,660.00",0.36,1.67,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Vedanta,Metals & Mining,"10,612.00",0.33,1.53,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Bharti Airtel,Telecommunication,"7,533.00",0.32,1.50,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Sun Pharma,Pharmaceuticals,"6,302.00",0.30,1.41,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Asian Paints,Chemicals,"2,574.00",0.30,1.40,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Hero Motocorp,Automotive,742.00,0.30,1.38,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
HCL Tech,Information Technology,"3,260.00",0.28,1.31,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Power Grid Corp,Utilities,"12,546.00",0.28,1.28,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
IOC,Oil & Gas,"5,823.00",0.26,1.23,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
ONGC,Oil & Gas,"16,121.00",0.25,1.18,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Tata Steel,Metals & Mining,"3,827.00",0.24,1.14,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Eicher Motors,Automotive,76.00,0.24,1.11,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
UltraTechCement,Cement & Construction,596.00,0.24,1.11,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
NTPC,Utilities,"14,124.00",0.24,1.11,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
BPCL,Oil & Gas,"4,459.00",0.24,1.10,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Indiabulls Hsg,Banking & Financial Services,"1,841.00",0.22,1.04,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Bajaj Auto,Automotive,777.00,0.22,1.02,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Wipro,Information Technology,"7,221.00",0.22,1.01,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Hindalco,Metals & Mining,"8,326.00",0.20,0.92,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Adani Ports,Engineering & Capital Goods,"4,612.00",0.18,0.84,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Coal India,Metals & Mining,"7,444.00",0.18,0.82,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Cipla,Pharmaceuticals,"2,895.00",0.17,0.77,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Zee Entertain,Media & Entertainment,"3,126.00",0.16,0.76,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Tech Mahindra,Information Technology,"3,561.00",0.15,0.71,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Bharti Infratel,Telecommunication,"4,013.00",0.15,0.70,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Dr Reddys Labs,Pharmaceuticals,691.00,0.14,0.65,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
GAIL,Oil & Gas,"3,669.00",0.14,0.65,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Lupin,Pharmaceuticals,"1,367.00",0.13,0.62,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Ambuja Cements,Cement & Construction,"4,195.00",0.12,0.55,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Aurobindo Pharm,Pharmaceuticals,"1,605.00",0.12,0.54,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Bosch,Automotive,52.00,0.11,0.53,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
ACC,Cement & Construction,482.00,0.09,0.40,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Tata Power,Utilities,"10,348.00",0.08,0.38,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Bank of Baroda,Banking & Financial Services,"5,394.00",0.07,0.35,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
Tata Motors,Automotive,"2,903.00",0.06,0.30,Motilal MOSt Shares M50 ETF,MMO001,2017-10-05 16:14:58.380000
HDFC Bank,Banking & Financial Services,"160,000.00",28.42,5.26,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Maruti Suzuki,Automotive,"30,000.00",23.10,4.27,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Yes Bank,Banking & Financial Services,"125,000.00",21.91,4.05,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
ICICI Bank,Banking & Financial Services,"700,000.00",20.86,3.86,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Hindalco,Metals & Mining,"810,000.00",19.28,3.56,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
M&M; Financial,Banking & Financial Services,"440,000.00",18.81,3.48,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
ITC,Tobacco,"600,000.00",16.94,3.13,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Kansai Nerolac,Chemicals,"325,000.00",16.53,3.06,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
SBI,Banking & Financial Services,"540,000.00",15.00,2.77,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Petronet LNG,Oil & Gas,"660,000.00",15.00,2.77,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Motherson Sumi,Automotive,"470,000.00",14.48,2.68,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
LIC Housing Fin,Banking & Financial Services,"200,000.00",13.48,2.49,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Federal Bank,Banking & Financial Services,"1,238,000.00",13.41,2.48,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Tata Steel,Metals & Mining,"200,000.00",12.76,2.36,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Bank of Baroda,Banking & Financial Services,"925,000.00",12.75,2.36,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Britannia,Food & Beverages,"30,000.00",12.69,2.35,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Blue Star,Consumer Durables,"160,000.00",12.23,2.26,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
GAIL,Oil & Gas,"320,000.00",12.11,2.24,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
HCL Tech,Information Technology,"140,000.00",12.11,2.24,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Apollo Tyres,Automotive,"450,000.00",11.40,2.11,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Bajaj Finserv,Banking & Financial Services,"20,000.00",11.01,2.03,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Whirlpool,Consumer Durables,"90,000.00",10.64,1.97,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
IGL,Oil & Gas,"80,000.00",10.20,1.89,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
NBCC (India),Engineering & Capital Goods,"500,000.00",10.23,1.89,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Pidilite Ind,Chemicals,"120,000.00",10.03,1.85,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Vedanta,Metals & Mining,"300,000.00",9.27,1.71,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
UltraTechCement,Cement & Construction,"23,000.00",9.20,1.70,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Ramco Cements,Cement & Construction,"130,000.00",8.98,1.66,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Bharat Forge,Manufacturing,"75,000.00",8.46,1.56,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
CDSL,Banking & Financial Services,"250,000.00",8.46,1.56,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
M&M;,Automotive,"60,000.00",8.07,1.49,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Larsen,Engineering & Capital Goods,"67,500.00",7.67,1.42,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
MRPL,Oil & Gas,"550,000.00",7.64,1.41,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Capital First,Banking & Financial Services,"105,000.00",7.59,1.40,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Axis Bank,Banking & Financial Services,"150,000.00",7.51,1.39,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Eicher Motors,Automotive,"2,300.00",7.23,1.34,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
IndusInd Bank,Banking & Financial Services,"40,000.00",6.63,1.23,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Sadbhav Engg,Engineering & Capital Goods,"220,455.00",6.38,1.18,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Tata Motors,Automotive,"265,000.00",5.80,1.07,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Max Financial,Manufacturing,"95,000.00",5.71,1.06,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
IOC,Oil & Gas,"125,000.00",5.68,1.05,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Sun TV Network,Media & Entertainment,"80,000.00",5.57,1.03,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Bharti Airtel,Telecommunication,"125,000.00",5.35,0.99,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Astral Poly Tec,Manufacturing,"77,539.00",5.32,0.98,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Shriram City,Banking & Financial Services,"22,949.00",4.72,0.87,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
Cummins,Engineering & Capital Goods,"50,000.00",4.56,0.84,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
SIS,Miscellaneous,"24,421.00",1.89,0.35,Baroda Pioneer Growth (G),MBO010,2017-10-05 16:15:23.651000
HDFC Bank,Banking & Financial Services,"155,000.00",27.54,8.61,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
HDFC,Banking & Financial Services,"96,200.00",17.09,5.35,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Infosys,Information Technology,"175,000.00",16.01,5.01,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
ICICI Bank,Banking & Financial Services,"534,000.00",15.92,4.98,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Reliance,Oil & Gas,"98,000.00",15.63,4.89,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
ITC,Tobacco,"500,000.00",14.11,4.41,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Maruti Suzuki,Automotive,"18,000.00",13.86,4.33,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Kotak Mahindra,Banking & Financial Services,"120,000.00",11.71,3.66,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Larsen,Engineering & Capital Goods,"102,000.00",11.59,3.62,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
IndusInd Bank,Banking & Financial Services,"57,000.00",9.44,2.95,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
SBI,Banking & Financial Services,"300,000.00",8.33,2.61,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
TCS,Information Technology,"31,500.00",7.86,2.46,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Axis Bank,Banking & Financial Services,"155,000.00",7.76,2.43,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Zee Entertain,Media & Entertainment,"140,000.00",7.27,2.27,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Yes Bank,Banking & Financial Services,"41,000.00",7.19,2.25,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
LIC Housing Fin,Banking & Financial Services,"100,000.00",6.74,2.11,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
UltraTechCement,Cement & Construction,"15,000.00",6.01,1.88,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Tata Motors,Automotive,"160,000.00",6.02,1.88,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
M&M;,Automotive,"40,000.00",5.38,1.68,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Shree Cements,Cement & Construction,"3,000.00",5.28,1.65,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Tata Steel,Metals & Mining,"75,000.00",4.79,1.50,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Bosch,Automotive,"2,050.00",4.51,1.41,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Power Grid Corp,Utilities,"200,000.00",4.39,1.37,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Sun Pharma,Pharmaceuticals,"90,000.00",4.33,1.35,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Bharti Airtel,Telecommunication,"100,000.00",4.28,1.34,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
TVS Motor,Automotive,"65,000.00",3.92,1.23,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Bharat Elec,Manufacturing,"200,000.00",3.80,1.19,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
IOC,Oil & Gas,"80,000.00",3.64,1.14,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
BPCL,Oil & Gas,"67,500.00",3.57,1.12,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Hind Zinc,Metals & Mining,"120,000.00",3.53,1.11,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Berger Paints,Chemicals,"143,200.00",3.52,1.10,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
ONGC,Oil & Gas,"220,000.00",3.45,1.08,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Hero Motocorp,Automotive,"8,500.00",3.40,1.06,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Britannia,Food & Beverages,"8,000.00",3.38,1.06,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Hindalco,Metals & Mining,"140,000.00",3.33,1.04,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Eicher Motors,Automotive,"1,000.00",3.15,0.98,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Coal India,Metals & Mining,"130,000.00",3.09,0.97,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Petronet LNG,Oil & Gas,"134,000.00",3.04,0.95,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Pidilite Ind,Chemicals,"35,000.00",2.93,0.91,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
MRF,Automotive,450.00,2.88,0.90,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Marico,Consumer Non-durables,"90,000.00",2.84,0.89,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Godrej Consumer,Consumer Non-durables,"30,000.00",2.79,0.87,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Lupin,Pharmaceuticals,"27,000.00",2.64,0.83,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Bajaj Auto,Automotive,"9,000.00",2.53,0.79,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
NTPC,Utilities,"150,000.00",2.53,0.79,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
HUL,Consumer Non-durables,"15,000.00",1.83,0.57,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
Vedanta,Metals & Mining,"50,000.00",1.54,0.48,DHFL Pramerica LCF -WP (G),MDE260,2017-10-05 16:15:28.645000
HDFC Bank,Banking & Financial Services,"4,800,000.00",852.70,9.86,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
Yes Bank,Banking & Financial Services,"2,350,000.00",411.97,4.76,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
ICICI Bank,Banking & Financial Services,"13,500,000.00",402.37,4.65,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
Infosys,Information Technology,"4,200,000.00",384.28,4.44,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
Bharti Airtel,Telecommunication,"8,600,000.00",367.82,4.25,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
Larsen,Engineering & Capital Goods,"3,150,000.00",357.93,4.14,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
SBI,Banking & Financial Services,"11,300,000.00",313.86,3.63,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
IndusInd Bank,Banking & Financial Services,"1,700,000.00",281.65,3.26,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
M&M;,Automotive,"2,050,000.00",275.68,3.19,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
Kotak Mahindra,Banking & Financial Services,"2,650,000.00",258.64,2.99,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
NTPC,Utilities,"12,500,000.00",210.94,2.44,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
Cadila Health,Pharmaceuticals,"4,200,000.00",210.00,2.43,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
Dabur India,Consumer Non-durables,"6,500,000.00",204.82,2.37,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
Bajaj Auto,Automotive,"660,000.00",185.76,2.15,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
Axis Bank,Banking & Financial Services,"3,600,000.00",180.13,2.08,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
Hero Motocorp,Automotive,"450,000.00",179.78,2.08,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
Dr Reddys Labs,Pharmaceuticals,"880,000.00",177.84,2.06,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
HCL Tech,Information Technology,"2,050,000.00",177.39,2.05,Franklin (I) Bluechip - Direct (G),MTE329,2017-10-05 16:15:36.623000
