Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
GNFC,Chemicals,"48,000.00",1.44,2.07,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Equitas Holding,Banking & Financial Services,"80,000.00",1.4,2.01,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
DCB Bank,Banking & Financial Services,"74,000.00",1.36,1.95,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
NCC,Cement & Construction,"160,000.00",1.35,1.94,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Minda Corp,Automotive,"120,000.00",1.31,1.87,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Sanofi India,Pharmaceuticals,"3,175.00",1.29,1.84,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Jyothy Labs,Consumer Non-durables,"33,000.00",1.27,1.81,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
VIP Industries,Manufacturing,"52,000.00",1.18,1.69,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Cyient,Information Technology,"22,100.00",1.17,1.68,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
ICRA,Miscellaneous,"3,000.00",1.17,1.67,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Finolex Cables,Telecommunication,"21,400.00",1.15,1.65,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Federal Bank,Banking & Financial Services,"105,000.00",1.14,1.63,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
PNC Infratech,Retail & Real Estate,"80,675.00",1.11,1.59,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Repco Home,Banking & Financial Services,"16,854.00",1.1,1.57,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Zydus Wellness,Food & Beverages,"12,444.00",1.08,1.55,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Edelweiss,Banking & Financial Services,"43,000.00",1.06,1.52,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Somany Ceramics,Cement & Construction,"12,723.00",1.01,1.45,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
J Kumar Infra,Cement & Construction,"51,500.00",1.01,1.44,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Heidelberg Cem,Cement & Construction,"80,000.00",0.99,1.42,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Sterlite Techno,Telecommunication,"43,000.00",0.95,1.36,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Berger Paints,Chemicals,"36,500.00",0.9,1.29,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Sintex Plastics,Manufacturing,"86,500.00",0.89,1.28,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Relaxo Footwear,Consumer Non-durables,"17,127.00",0.87,1.25,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
City Union Bank,Banking & Financial Services,"49,500.00",0.79,1.13,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Ashoka Buildcon,Cement & Construction,"40,000.00",0.78,1.12,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Tata Comm,Telecommunication,"12,000.00",0.78,1.12,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Eris Life,Pharmaceuticals,"13,000.00",0.77,1.1,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Apollo Tyres,Automotive,"30,000.00",0.76,1.09,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
NIIT Tech,Information Technology,"15,000.00",0.75,1.07,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Mindtree,Information Technology,"16,000.00",0.74,1.06,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Suven Life Sci,Pharmaceuticals,"45,000.00",0.74,1.06,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
JK Bank,Banking & Financial Services,"90,000.00",0.71,1.02,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Indian Terrain,Manufacturing,"35,000.00",0.67,0.96,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
INOX Leisure,Media & Entertainment,"24,000.00",0.59,0.85,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Persistent,Information Technology,"9,500.00",0.59,0.85,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Torrent Pharma,Pharmaceuticals,"4,000.00",0.48,0.69,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Unichem Labs,Pharmaceuticals,"16,268.00",0.4,0.57,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Jubilant Food,Miscellaneous,"2,500.00",0.35,0.5,ABSL Emer. Leaders-Sr 5-DP (G),MBS1997,5/10/2017
Motilal Oswal,Banking & Financial Services,"243,764.00",29.83,6.24,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Vinati Organics,Chemicals,"276,173.00",28.31,5.92,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Manappuram Fin,Banking & Financial Services,"2,411,000.00",23.94,5.01,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Indiabulls,Banking & Financial Services,"194,500.00",23.64,4.94,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Bharat Fin,Banking & Financial Services,"256,000.00",22.51,4.71,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
CCL Products,Food & Beverages,"663,371.00",19.08,3.99,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
VST Tillers,Automotive,"83,644.00",18.31,3.83,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Dewan Housing,Banking & Financial Services,"344,000.00",17.38,3.63,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Deccan Cements,Cement & Construction,"141,686.00",15.7,3.28,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
JagranPrakashan,Media & Entertainment,"847,629.00",15.13,3.16,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Muthoot Finance,Banking & Financial Services,"313,000.00",14.91,3.12,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Balaji Amines,Chemicals,"430,710.00",13.97,2.92,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Guj Mineral,Metals & Mining,"920,234.00",13.06,2.73,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Cholamandalam,Banking & Financial Services,"105,880.00",12.31,2.57,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Aurobindo Pharm,Pharmaceuticals,"164,614.00",11.94,2.5,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Apollo Tyres,Automotive,"470,000.00",11.91,2.49,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
JM Financial,Banking & Financial Services,"880,000.00",11.81,2.47,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Srikalahasthi,Metals & Mining,"330,265.00",11.67,2.44,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Kaveri Seed,Miscellaneous,"209,000.00",11.63,2.43,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
RamkrishnaForge,Manufacturing,"195,690.00",10.92,2.28,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Sonata,Information Technology,"606,157.00",9.59,2.01,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Federal Bank,Banking & Financial Services,"870,000.00",9.43,1.97,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
GOCL Corp,Chemicals,"182,283.00",9.36,1.96,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Sanghvi Movers,Engineering & Capital Goods,"602,954.00",9.35,1.95,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Navin Fluorine,Chemicals,"137,710.00",9.08,1.9,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Jindal Steel,Metals & Mining,"600,000.00",8.23,1.72,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
IRB Infra,Engineering & Capital Goods,"360,000.00",7.71,1.61,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Jain Irrigation,Manufacturing,"725,000.00",7.14,1.49,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Kalpataru Power,Engineering & Capital Goods,"186,832.00",6.87,1.44,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Sarla Performan,Manufacturing,"1,466,780.00",6.86,1.43,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Power Mech,Engineering & Capital Goods,"126,488.00",6.71,1.4,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Apex Frozen,Food & Beverages,"371,440.00",6.5,1.36,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
KEI Industries,Engineering & Capital Goods,"218,086.00",5.58,1.17,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Hindustan Media,Media & Entertainment,"202,678.00",5.45,1.14,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Inox Wind,Utilities,"394,000.00",5.1,1.07,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Ahluwalia,Cement & Construction,"171,336.00",4.86,1.02,HSBC Midcap Equity - Direct (G),MHS331,5/10/2017
Chennai Petro,Oil & Gas,"75,000.00",3.36,4.82,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
UPL,Chemicals,"40,000.00",3.31,4.75,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Muthoot Finance,Banking & Financial Services,"58,000.00",2.76,3.96,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
L&T; Finance,Banking & Financial Services,"125,000.00",2.5,3.59,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Endurance Techn,Automotive,"25,000.00",2.49,3.57,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
NALCO,Metals & Mining,"300,000.00",2.17,3.11,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
IFGL Refractory,Cement & Construction,"70,000.00",2.01,2.88,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
CG Consumer,Manufacturing,"90,000.00",1.97,2.83,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Sonata,Information Technology,"118,000.00",1.87,2.68,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
CG Power ,Engineering & Capital Goods,"208,000.00",1.67,2.4,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
KPR Mill,Manufacturing,"20,957.00",1.59,2.28,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Voltas,Conglomerates,"30,000.00",1.57,2.26,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Johnson Control,Consumer Durables,"7,700.00",1.53,2.19,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Gulf Oil Lubric,Chemicals,"18,850.00",1.48,2.13,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Atul,Chemicals,"6,800.00",1.49,2.13,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Sanghi Ind,Cement & Construction,"170,000.00",1.47,2.11,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
GNFC,Chemicals,"48,000.00",1.44,2.07,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Equitas Holding,Banking & Financial Services,"80,000.00",1.4,2.01,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
DCB Bank,Banking & Financial Services,"74,000.00",1.36,1.95,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
NCC,Cement & Construction,"160,000.00",1.35,1.94,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Minda Corp,Automotive,"120,000.00",1.31,1.87,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Sanofi India,Pharmaceuticals,"3,175.00",1.29,1.84,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Jyothy Labs,Consumer Non-durables,"33,000.00",1.27,1.81,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
VIP Industries,Manufacturing,"52,000.00",1.18,1.69,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Cyient,Information Technology,"22,100.00",1.17,1.68,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
ICRA,Miscellaneous,"3,000.00",1.17,1.67,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Finolex Cables,Telecommunication,"21,400.00",1.15,1.65,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Federal Bank,Banking & Financial Services,"105,000.00",1.14,1.63,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
PNC Infratech,Retail & Real Estate,"80,675.00",1.11,1.59,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Repco Home,Banking & Financial Services,"16,854.00",1.1,1.57,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Zydus Wellness,Food & Beverages,"12,444.00",1.08,1.55,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Edelweiss,Banking & Financial Services,"43,000.00",1.06,1.52,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Somany Ceramics,Cement & Construction,"12,723.00",1.01,1.45,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
J Kumar Infra,Cement & Construction,"51,500.00",1.01,1.44,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Heidelberg Cem,Cement & Construction,"80,000.00",0.99,1.42,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Sterlite Techno,Telecommunication,"43,000.00",0.95,1.36,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Berger Paints,Chemicals,"36,500.00",0.9,1.29,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Sintex Plastics,Manufacturing,"86,500.00",0.89,1.28,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Relaxo Footwear,Consumer Non-durables,"17,127.00",0.87,1.25,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
City Union Bank,Banking & Financial Services,"49,500.00",0.79,1.13,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Ashoka Buildcon,Cement & Construction,"40,000.00",0.78,1.12,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Tata Comm,Telecommunication,"12,000.00",0.78,1.12,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Eris Life,Pharmaceuticals,"13,000.00",0.77,1.1,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Apollo Tyres,Automotive,"30,000.00",0.76,1.09,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
NIIT Tech,Information Technology,"15,000.00",0.75,1.07,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Mindtree,Information Technology,"16,000.00",0.74,1.06,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Suven Life Sci,Pharmaceuticals,"45,000.00",0.74,1.06,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
JK Bank,Banking & Financial Services,"90,000.00",0.71,1.02,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Indian Terrain,Manufacturing,"35,000.00",0.67,0.96,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
INOX Leisure,Media & Entertainment,"24,000.00",0.59,0.85,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Persistent,Information Technology,"9,500.00",0.59,0.85,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Torrent Pharma,Pharmaceuticals,"4,000.00",0.48,0.69,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Unichem Labs,Pharmaceuticals,"16,268.00",0.4,0.57,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Jubilant Food,Miscellaneous,"2,500.00",0.35,0.5,ABSL Emer. Leaders-Sr 5-RP (G),MBS1995,5/10/2017
Petronet LNG,Oil & Gas,"2,209,927.00",50.21,3.95,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Tata Chemicals,Chemicals,"846,288.00",49.43,3.89,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
EngineersInd,Engineering & Capital Goods,"3,052,770.00",47.47,3.74,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Fortis Health,Services,"3,204,929.00",46.81,3.69,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Hindalco,Metals & Mining,"1,953,793.00",46.5,3.66,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
JK Bank,Banking & Financial Services,"5,772,102.00",45.74,3.6,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Avenue Supermar,Retail & Real Estate,"423,486.00",44.03,3.47,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Ashoka Buildcon,Cement & Construction,"2,189,266.00",42.79,3.37,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Bajaj Finserv,Banking & Financial Services,"74,855.00",41.19,3.24,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Elgi Equipments,Engineering & Capital Goods,"1,734,079.00",39.08,3.08,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Exide Ind,Automotive,"1,824,700.00",35.92,2.83,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Schaeffler Ind,Engineering & Capital Goods,"62,813.00",31.09,2.45,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
South Ind Bk,Banking & Financial Services,"10,723,496.00",29.86,2.35,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Bharat Fin,Banking & Financial Services,"324,037.00",28.49,2.24,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Bata India,Consumer Non-durables,"418,434.00",28.49,2.24,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Unichem Labs,Pharmaceuticals,"1,114,180.00",27.25,2.15,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Cipla,Pharmaceuticals,"475,387.00",27.19,2.14,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Gujarat Pipavav,Services,"2,058,190.00",26.31,2.07,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
SpiceJet,Services,"1,952,003.00",25.54,2.01,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
NCC,Cement & Construction,"2,799,574.00",23.63,1.86,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Karur Vysya,Banking & Financial Services,"1,626,185.00",23.14,1.82,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Welspun India,Manufacturing,"2,858,918.00",22.17,1.75,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Ipca Labs,Pharmaceuticals,"505,533.00",21.1,1.66,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Thomas Cook,Miscellaneous,"885,492.00",20.38,1.6,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Mayur Uniquoter,Manufacturing,"554,722.00",20,1.57,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Shree Cements,Cement & Construction,"11,081.00",19.49,1.53,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Orient Paper,Conglomerates,"1,857,782.00",18.31,1.44,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Bharat Elec,Manufacturing,"934,660.00",17.76,1.4,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Deepak Nitrite,Chemicals,"961,538.00",17.17,1.35,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Castrol,Chemicals,"440,755.00",17.14,1.35,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Sagar Cement,Cement & Construction,"197,153.00",16.77,1.32,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Rallis India,Chemicals,"700,475.00",15.91,1.25,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Sheela Foam,Miscellaneous,"113,489.00",15.18,1.19,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Persistent,Information Technology,"237,472.00",14.78,1.16,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Clariant Chem,Chemicals,"255,318.00",14.77,1.16,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Max Financial,Manufacturing,"245,166.00",14.75,1.16,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Endurance Techn,Automotive,"145,216.00",14.48,1.14,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
L&T; Infotech,Information Technology,"175,988.00",13.27,1.04,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
IGL,Oil & Gas,"99,441.00",12.68,1,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
INOX Leisure,Media & Entertainment,"498,593.00",12.33,0.97,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Manpasand Bever,Food & Beverages,"156,000.00",12.28,0.97,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Tata Power,Utilities,"1,524,930.00",12.09,0.95,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
United Spirits,Food & Beverages,"46,740.00",11.89,0.94,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
J. K. Cement,Cement & Construction,"101,923.00",10.24,0.81,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
PI Industries,Chemicals,"138,514.00",10,0.79,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Precision Camsh,Automotive,"906,560.00",9.97,0.78,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Chennai Petro,Oil & Gas,"143,365.00",6.43,0.51,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Gammon Infra,Cement & Construction,"11,829,652.00",4.55,0.36,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Camlin Fine,Chemicals,"554,639.00",4.16,0.33,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
KSK Energy Vent,Utilities,"3,872,814.00",2.73,0.21,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Cochin Shipyard,Miscellaneous,"35,407.00",1.82,0.14,ICICI Pru MidCap Fund - Direct (G),MPI1150,5/10/2017
Motilal Oswal,Banking & Financial Services,"243,764.00",29.83,6.24,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Vinati Organics,Chemicals,"276,173.00",28.31,5.92,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Manappuram Fin,Banking & Financial Services,"2,411,000.00",23.94,5.01,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Indiabulls,Banking & Financial Services,"194,500.00",23.64,4.94,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Bharat Fin,Banking & Financial Services,"256,000.00",22.51,4.71,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
CCL Products,Food & Beverages,"663,371.00",19.08,3.99,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
VST Tillers,Automotive,"83,644.00",18.31,3.83,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Dewan Housing,Banking & Financial Services,"344,000.00",17.38,3.63,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Deccan Cements,Cement & Construction,"141,686.00",15.7,3.28,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
JagranPrakashan,Media & Entertainment,"847,629.00",15.13,3.16,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Muthoot Finance,Banking & Financial Services,"313,000.00",14.91,3.12,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Balaji Amines,Chemicals,"430,710.00",13.97,2.92,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Guj Mineral,Metals & Mining,"920,234.00",13.06,2.73,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Cholamandalam,Banking & Financial Services,"105,880.00",12.31,2.57,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Aurobindo Pharm,Pharmaceuticals,"164,614.00",11.94,2.5,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Apollo Tyres,Automotive,"470,000.00",11.91,2.49,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
JM Financial,Banking & Financial Services,"880,000.00",11.81,2.47,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Srikalahasthi,Metals & Mining,"330,265.00",11.67,2.44,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Kaveri Seed,Miscellaneous,"209,000.00",11.63,2.43,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
RamkrishnaForge,Manufacturing,"195,690.00",10.92,2.28,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Sonata,Information Technology,"606,157.00",9.59,2.01,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Federal Bank,Banking & Financial Services,"870,000.00",9.43,1.97,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
GOCL Corp,Chemicals,"182,283.00",9.36,1.96,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Sanghvi Movers,Engineering & Capital Goods,"602,954.00",9.35,1.95,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Navin Fluorine,Chemicals,"137,710.00",9.08,1.9,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Jindal Steel,Metals & Mining,"600,000.00",8.23,1.72,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
IRB Infra,Engineering & Capital Goods,"360,000.00",7.71,1.61,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Jain Irrigation,Manufacturing,"725,000.00",7.14,1.49,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Kalpataru Power,Engineering & Capital Goods,"186,832.00",6.87,1.44,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Sarla Performan,Manufacturing,"1,466,780.00",6.86,1.43,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
Power Mech,Engineering & Capital Goods,"126,488.00",6.71,1.4,HSBC Midcap Equity Fund (G),MHS048,5/10/2017
