Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
Yes Bank,Banking & Financial Services,"3,121,816.00",109.26,5.98,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
HDFC Bank,Banking & Financial Services,"512,011.00",92.45,5.06,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Infosys,Information Technology,"728,911.00",65.59,3.59,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Kotak Mahindra,Banking & Financial Services,"623,482.00",62.49,3.42,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Motherson Sumi,Automotive,"1,634,876.00",55.00,3.01,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Shree Cements,Cement & Construction,"29,207.00",54.27,2.97,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
HDFC,Banking & Financial Services,"308,344.00",53.72,2.94,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
TCS,Information Technology,"194,270.00",47.32,2.59,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Maruti Suzuki,Automotive,"57,254.00",45.68,2.50,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Astral Poly Tec,Manufacturing,"601,012.00",44.40,2.43,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Cadila Health,Pharmaceuticals,"885,703.00",41.66,2.28,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
GRUH Finance,Banking & Financial Services,"817,600.00",40.20,2.20,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
ITC,Tobacco,"1,549,152.00",40.01,2.19,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
eClerx Services,Information Technology,"317,816.00",39.65,2.17,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Info Edge,Miscellaneous,"333,832.00",36.91,2.02,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Sun Pharma,Pharmaceuticals,"733,401.00",36.91,2.02,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Page Industries,Manufacturing,"19,423.00",35.81,1.96,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Torrent Pharma,Pharmaceuticals,"273,119.00",33.62,1.84,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Mindtree,Information Technology,"695,720.00",32.34,1.77,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Eicher Motors,Automotive,"10,068.00",31.43,1.72,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Divis Labs,Pharmaceuticals,"356,569.00",30.51,1.67,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Symphony,Consumer Durables,"214,633.00",29.05,1.59,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Hind Zinc,Metals & Mining,"969,458.00",28.69,1.57,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Lupin,Pharmaceuticals,"268,487.00",27.22,1.49,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Grindwell Norto,Engineering & Capital Goods,"620,623.00",26.13,1.43,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Endurance Techn,Automotive,"263,204.00",26.13,1.43,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
PI Industries,Chemicals,"350,379.00",25.95,1.42,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Jubilant Food,Miscellaneous,"173,395.00",24.12,1.32,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Emami,Consumer Non-durables,"217,090.00",23.75,1.30,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Havells India,Engineering & Capital Goods,"491,627.00",23.75,1.30,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Schaeffler Ind,Engineering & Capital Goods,"48,201.00",23.57,1.29,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Amara Raja Batt,Automotive,"332,443.00",23.57,1.29,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Titan Company,Miscellaneous,"396,969.00",23.20,1.27,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Sheela Foam,Miscellaneous,"135,363.00",20.28,1.11,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Dr Lal PathLab,Pharmaceuticals,"238,289.00",19.00,1.04,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Pidilite Ind,Chemicals,"232,275.00",18.45,1.01,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Marico,Consumer Non-durables,"552,702.00",17.18,0.94,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Cera Sanitary,Cement & Construction,"45,271.00",14.80,0.81,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Ipca Labs,Pharmaceuticals,"292,254.00",14.25,0.78,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Dabur India,Consumer Non-durables,"449,299.00",13.70,0.75,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Berger Paints,Chemicals,"551,649.00",13.52,0.74,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Colgate,Consumer Non-durables,"125,036.00",13.34,0.73,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Thermax,Engineering & Capital Goods,"128,761.00",12.24,0.67,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Ajanta Pharma,Pharmaceuticals,"103,047.00",11.69,0.64,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Nestle,Food & Beverages,"15,445.00",11.15,0.61,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
AU Small Financ,Banking & Financial Services,"186,378.00",10.60,0.58,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
CRISIL,Miscellaneous,"55,195.00",10.05,0.55,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
Igarashi Motors,Engineering & Capital Goods,"79,177.00",7.13,0.39,UTI Bluechip Flexicap Fund (G),MUT096,2017-11-01 16:29:07.323000
HDFC Bank,Banking & Financial Services,"4,669.00",0.84,10.17,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Maruti Suzuki,Automotive,982.00,0.78,9.45,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
HDFC,Banking & Financial Services,"4,054.00",0.71,8.52,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
IndusInd Bank,Banking & Financial Services,"3,671.00",0.62,7.45,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Reliance,Oil & Gas,"7,845.00",0.61,7.39,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
ITC,Tobacco,"23,268.00",0.60,7.25,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Larsen,Engineering & Capital Goods,"4,638.00",0.53,6.39,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Infosys,Information Technology,"5,205.00",0.47,5.65,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Kotak Mahindra,Banking & Financial Services,"4,351.00",0.44,5.26,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
TCS,Information Technology,"1,593.00",0.39,4.68,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Hero Motocorp,Automotive,780.00,0.29,3.55,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Power Grid Corp,Utilities,"12,376.00",0.26,3.15,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Tata Motors,Automotive,"6,442.00",0.26,3.12,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
ICICI Lombard ,Conglomerates,"3,583.00",0.24,2.94,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
IOC,Oil & Gas,"5,879.00",0.24,2.84,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Axis Bank,Banking & Financial Services,"4,592.00",0.23,2.82,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Motherson Sumi,Automotive,"5,520.00",0.19,2.24,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Titan Company,Miscellaneous,"2,156.00",0.13,1.52,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
United Brewerie,Food & Beverages,"1,463.00",0.12,1.45,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Zee Entertain,Media & Entertainment,"2,088.00",0.11,1.31,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
Cipla,Pharmaceuticals,"1,768.00",0.10,1.25,Invesco India Bus-Leaders-DP (G),MLI568,2017-11-01 16:29:16.215000
HDFC Bank,Banking & Financial Services,"14,756.00",2.66,8.05,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
HDFC,Banking & Financial Services,"13,908.00",2.42,7.32,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Maruti Suzuki,Automotive,"2,954.00",2.36,7.12,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Reliance,Oil & Gas,"28,654.00",2.24,6.76,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Larsen,Engineering & Capital Goods,"14,636.00",1.67,5.05,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
ICICI Bank,Banking & Financial Services,"56,603.00",1.57,4.73,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
IOC,Oil & Gas,"27,273.00",1.09,3.30,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Power Grid Corp,Utilities,"50,356.00",1.06,3.21,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Hero Motocorp,Automotive,"2,806.00",1.06,3.20,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Aurobindo Pharm,Pharmaceuticals,"13,974.00",0.97,2.92,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Dewan Housing,Banking & Financial Services,"16,500.00",0.91,2.74,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
NBCC (India),Engineering & Capital Goods,"38,144.00",0.81,2.45,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
ITC,Tobacco,"30,499.00",0.79,2.38,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Bharat Elec,Manufacturing,"45,746.00",0.74,2.25,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
HUL,Consumer Non-durables,"6,034.00",0.71,2.14,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
IndusInd Bank,Banking & Financial Services,"4,152.00",0.70,2.11,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
TCS,Information Technology,"2,731.00",0.67,2.01,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Britannia,Food & Beverages,"1,509.00",0.66,1.98,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Capital First,Banking & Financial Services,"8,708.00",0.64,1.93,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Arvind,Manufacturing,"17,252.00",0.64,1.93,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
UltraTechCement,Cement & Construction,"1,597.00",0.62,1.86,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Yuken India,Engineering & Capital Goods,"3,227.00",0.61,1.83,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
M&M;,Automotive,"4,803.00",0.60,1.82,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Vedanta,Metals & Mining,"18,327.00",0.58,1.74,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
VIP Industries,Manufacturing,"21,718.00",0.54,1.64,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Grasim,Conglomerates,"4,700.00",0.53,1.61,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
SBI,Banking & Financial Services,"19,950.00",0.51,1.53,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Hindalco,Metals & Mining,"19,535.00",0.47,1.42,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
ACC,Cement & Construction,"2,837.00",0.47,1.42,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
GAIL,Oil & Gas,"10,426.00",0.44,1.32,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Zee Entertain,Media & Entertainment,"8,146.00",0.42,1.28,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
Kansai Nerolac,Chemicals,"7,248.00",0.35,1.06,Indiabulls Blue Chip Fund (G),MIM010,2017-11-01 16:29:24.600000
HDFC Bank,Banking & Financial Services,"1,361,947.00",245.57,10.21,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Yes Bank,Banking & Financial Services,"3,298,491.00",115.45,4.80,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Infosys,Information Technology,"1,214,952.00",109.19,4.54,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
ICICI Bank,Banking & Financial Services,"3,899,304.00",107.99,4.49,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Larsen,Engineering & Capital Goods,"912,574.00",104.14,4.33,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Bharti Airtel,Telecommunication,"2,493,955.00",96.93,4.03,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
SBI,Banking & Financial Services,"3,270,056.00",82.98,3.45,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
IndusInd Bank,Banking & Financial Services,"464,113.00",77.93,3.24,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
M&M;,Automotive,"592,775.00",74.32,3.09,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Kotak Mahindra,Banking & Financial Services,"715,375.00",71.67,2.98,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
NTPC,Utilities,"3,623,903.00",60.61,2.52,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Bajaj Auto,Automotive,"191,134.00",59.41,2.47,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Dr Reddys Labs,Pharmaceuticals,"254,000.00",59.17,2.46,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Cadila Health,Pharmaceuticals,"1,226,857.00",57.72,2.40,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Dabur India,Consumer Non-durables,"1,876,498.00",57.24,2.38,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Axis Bank,Banking & Financial Services,"1,039,963.00",52.91,2.20,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
HCL Tech,Information Technology,"594,068.00",51.95,2.16,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Lupin,Pharmaceuticals,"491,356.00",49.79,2.07,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Hero Motocorp,Automotive,"129,761.00",49.07,2.04,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Tata Motors,Automotive,"1,216,811.00",48.82,2.03,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
UltraTechCement,Cement & Construction,"115,488.00",44.50,1.85,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
ACC,Cement & Construction,"260,268.00",43.05,1.79,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Marico,Consumer Non-durables,"1,385,428.00",43.05,1.79,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Tech Mahindra,Information Technology,"925,766.00",42.33,1.76,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Coal India,Metals & Mining,"1,537,661.00",41.61,1.73,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
BPCL,Oil & Gas,"866,078.00",40.89,1.70,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
IOC,Oil & Gas,"1,016,049.00",40.65,1.69,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Sun Pharma,Pharmaceuticals,"779,093.00",39.20,1.63,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Cummins,Engineering & Capital Goods,"404,859.00",37.52,1.56,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
United Brewerie,Food & Beverages,"433,360.00",35.60,1.48,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Tata Motors (D),Automotive,"1,589,735.00",35.36,1.47,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Asian Paints,Chemicals,"292,825.00",32.71,1.36,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Aditya Birla F,Retail & Real Estate,"1,669,422.00",27.18,1.13,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Hindalco,Metals & Mining,"1,128,663.00",27.18,1.13,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Aditya Birla ,Miscellaneous,"1,296,542.00",23.81,0.99,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
HUL,Consumer Non-durables,"202,621.00",23.81,0.99,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
ONGC,Oil & Gas,"1,310,747.00",22.37,0.93,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Power Grid Corp,Utilities,"1,016,180.00",21.41,0.89,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
ICICI Lombard ,Conglomerates,"291,103.00",19.72,0.82,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Petronet LNG,Oil & Gas,"634,028.00",14.67,0.61,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
GAIL,Oil & Gas,"315,636.00",13.23,0.55,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
Bank of Baroda,Banking & Financial Services,"437,300.00",6.01,0.25,Franklin (I) Bluechip - Direct (G),MTE329,2017-11-01 16:29:31.501000
HDFC Bank,Banking & Financial Services,422.00,0.08,9.76,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
HDFC,Banking & Financial Services,369.00,0.06,8.24,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Reliance,Oil & Gas,771.00,0.06,7.73,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
ITC,Tobacco,"1,933.00",0.05,6.40,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
ICICI Bank,Banking & Financial Services,"1,684.00",0.05,5.98,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Infosys,Information Technology,509.00,0.05,5.87,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Larsen,Engineering & Capital Goods,351.00,0.04,5.14,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Maruti Suzuki,Automotive,46.00,0.04,4.67,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Kotak Mahindra,Banking & Financial Services,351.00,0.04,4.51,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Vedanta,Metals & Mining,"1,053.00",0.03,4.24,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
IndusInd Bank,Banking & Financial Services,194.00,0.03,4.17,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Yes Bank,Banking & Financial Services,878.00,0.03,3.94,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Tata Steel,Metals & Mining,440.00,0.03,3.67,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Tata Motors,Automotive,704.00,0.03,3.62,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
M&M;,Automotive,211.00,0.03,3.39,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Power Grid Corp,Utilities,"1,177.00",0.02,3.18,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Asian Paints,Chemicals,222.00,0.02,3.18,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
NTPC,Utilities,"1,422.00",0.02,3.05,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Aurobindo Pharm,Pharmaceuticals,316.00,0.02,2.80,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Nestle,Food & Beverages,28.00,0.02,2.60,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
Idea Cellular,Telecommunication,"2,249.00",0.02,2.23,HSBC Dynamic Fund - Direct (G),MHS357,2017-11-01 16:29:46.256000
IndusInd Bank,Banking & Financial Services,114.00,0.02,5.18,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
Infosys,Information Technology,209.00,0.02,5.09,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
Reliance,Oil & Gas,217.00,0.02,4.59,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
Kotak Mahindra,Banking & Financial Services,138.00,0.01,3.73,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
HDFC Bank,Banking & Financial Services,73.00,0.01,3.55,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
Yes Bank,Banking & Financial Services,367.00,0.01,3.47,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
Larsen,Engineering & Capital Goods,107.00,0.01,3.29,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
Maruti Suzuki,Automotive,14.00,0.01,3.12,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
ITC,Tobacco,441.00,0.01,3.08,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
ICICI Bank,Banking & Financial Services,312.00,0.01,2.33,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
SBI,Banking & Financial Services,338.00,0.01,2.32,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
HUL,Consumer Non-durables,70.00,0.01,2.21,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
Eicher Motors,Automotive,2.00,0.01,2.04,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
Vedanta,Metals & Mining,238.00,0.01,2.02,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
Bharat Elec,Manufacturing,427.00,0.01,1.88,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
IGL,Oil & Gas,45.00,0.01,1.79,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
Natco Pharma,Pharmaceuticals,81.00,0.01,1.72,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
Indiabulls Hsg,Banking & Financial Services,49.00,0.01,1.60,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
L&T; Infotech,Information Technology,73.00,0.01,1.58,Edelweiss LCAF - C (G),MEW045,2017-11-01 16:29:52.061000
