,SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
75,Oil India,bonus,12-01-2017,0.75,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/oilindia/OI13,
76,Stampede Cap,bonus,10-01-2017,0.8,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/stampedecapital/BS11,
77,Advance Syntex,bonus,04-01-2017,0.8695652173913043,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/advancesyntex/AS08,
0,Rei Agro,bonus,26-12-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/reiagro/RA06,
1,Bilcare,bonus,12-12-2003,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/packaging/bilcare/B04,
2,P and G,bonus,10-12-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/personalcare/proctergamblehygienehealthcare/PGH,
3,LG Balakrishnan,bonus,09-12-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/lgbalakrishnanbrothers/LGB,
4,Moser Baer,bonus,27-11-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/computershardware/moserbaerindia/MBI,
5,Opto Circuits,bonus,10-11-2003,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/optocircuitsindia/OCI01,
6,National Flask,bonus,30-10-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/plastics/nationalflask/NF05,
7,GG Auto Gears,bonus,16-10-2003,0.6,https://www.moneycontrol.com/india/stockpricequote/engineering/ggautomativegears/GGA,
8,Vishnu Sugar,bonus,06-10-2003,0.25,https://www.moneycontrol.com/india/stockpricequote/sugar/vishnusugarmills/VSM,
9,Hikal,bonus,29-09-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/hikal/H05,
10,Thermax,bonus,08-09-2003,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/thermax/T,
11,Oracle Fin Serv,bonus,05-09-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/oraclefinancialservicessoftware/OFS01,
12,Grauer and Weil,bonus,04-09-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/chemicals/grauerweilindia/GWI,
13,Vyapar Ind,bonus,04-09-2003,0.2,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/vyaparindustries/VI18,
14,Wendt,bonus,04-09-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/abrasives/wendtindia/WI05,
15,Asian Paints,bonus,22-08-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/asianpaints/AP31,
16,IOC,bonus,14-08-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/refineries/indianoilcorporation/IOC,
17,Mirc Electronic,bonus,13-08-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/mircelectronics/ME,
18,Solitaire Invt,bonus,12-08-2003,0.125,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/solitaireinvestments/SI64,
19,Exide Ind,bonus,03-07-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/exideindustries/EI,
20,MphasiS,bonus,02-07-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mphasis/MB02,
21,Orissa Sponge,bonus,16-06-2003,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/orissaspongeiron/OSI,
22,Guj NRE Coke,bonus,29-05-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miningminerals/gujaratnrecoke/GNR,
23,Guj NRE (DVR),bonus,29-05-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gujaratnrecokedvr/GNR01,
24,National Stand,bonus,26-05-2003,0.4,https://www.moneycontrol.com/india/stockpricequote/engineering/nationalstandardindia/NSD,
25,Jayant Agro-Org,bonus,31-03-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/jayantagroorganics/JAO,
26,Cosmo Films,bonus,20-03-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/plastics/cosmofilms/CF08,
27,ATN Telefilms,bonus,13-03-2003,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/atntelefilms/ATN01,
28,Dynacons Sys,bonus,20-02-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/dynaconssystemssolutions/DSS01,
29,Empower India,bonus,03-02-2003,0.1,https://www.moneycontrol.com/india/stockpricequote/trading/empowerindia/EI18,
30,Opto Circuits,bonus,14-01-2003,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/optocircuitsindia/OCI01,
31,IndiaNivesh,bonus,14-01-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/indianivesh/SML02,
32,Anand Projects,bonus,14-01-2003,0.42857142857142855,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/anandprojects/AES,
0,Ambuja Cements,bonus,20-12-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/cementmajor/ambujacements/AC18,
1,Mastek,bonus,29-11-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mastek/M,
2,IVRCL,bonus,29-11-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ivrcl/IVR,
3,Maars Software,bonus,22-11-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/maarssoftwareinternational/MSI,
4,Banco Products,bonus,22-11-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/bancoproductsindia/BPI,
5,Khaitan Elec,bonus,15-11-1999,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/khaitanelectricals/KE02,
6,EngineersInd,bonus,07-11-1999,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/engineersindia/EI14,
7,EngineersInd,bonus,07-11-1999,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/engineersindia/EI14,
8,Adani Enterpris,bonus,01-11-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/adanienterprises/AE13,
9,Cipla,bonus,18-10-1999,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/cipla/C,
10,HPCL,bonus,11-10-1999,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/refineries/hindustanpetroleumcorporation/HPC,
11,Britannia,bonus,27-09-1999,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/britanniaindustries/BI,
12,Anuh Pharma,bonus,23-09-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/anuhpharma/AP10,
13,IOC,bonus,20-09-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/refineries/indianoilcorporation/IOC,
14,Clariant India,bonus,20-09-1999,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/dyespigments/clariantindia/CI20,
15,Himatsingka Sei,bonus,06-09-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/himatsingkaseide/HS,
16,Archies,bonus,24-08-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/printingstationery/archies/A15,
17,Pentamedia,bonus,16-08-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/pentamediagraphics/PG,
18,Mahindra Satyam,bonus,16-08-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mahindrasatyam/SCS,
19,Information Tec,bonus,09-08-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/informationtechnology/IT01,
20,Finolex Cables,bonus,02-08-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/finolexcables/FC01,
21,Nicco Uco Fin,bonus,15-07-1999,0.875,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/niccoucofinancialservices/NUF,
22,VST Tillers,bonus,12-07-1999,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/autotractors/vsttillerstractors/VST01,
23,Balaji Distill,bonus,12-07-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/balajidistilleries/BD,
24,Castrol,bonus,17-05-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/lubricants/castrolindia/CI01,
25,Soundcraft Ind,bonus,26-04-1999,0.75,https://www.moneycontrol.com/india/stockpricequote/trading/soundcraftindustries/SI32,
26,Balaji Ind Corp,bonus,13-04-1999,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/balajiindustrialcorporation/BIC,
27,PVP Ventures,bonus,22-03-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/pvpventures/PVP,
28,Vatsa Music,bonus,09-03-1999,0.125,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/vatsamusic/VM05,
29,NIIT,bonus,27-02-1999,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/niit/NII,
30,Infosys,bonus,08-02-1999,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/infosys/IT,
31,India Nippon,bonus,02-02-1999,0.38461538461538464,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/indianipponelectricals/INE,
0,DPSC,bonus,15-12-2011,0.043478260869565216,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/dpsc/DPS,
1,Castex Tech,bonus,21-11-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/castextechnologies/AI49,
2,Kanpur Plast,bonus,16-11-2011,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/packaging/kanpurplastipacks/KP02,
3,JISL,bonus,08-11-2011,0.9523809523809524,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jainirrigationsystems/JISLD57000,
4,Jain Irrigation,bonus,08-11-2011,0.9523809523809524,https://www.moneycontrol.com/india/stockpricequote/plastics/jainirrigationsystems/JIS02,
5,Anand Projects,bonus,20-10-2011,0.05555555555555555,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/anandprojects/AES,
6,Bhoruka Alum,bonus,13-10-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/aluminium/bhorukaaluminium/BA03,
7,Alankit,bonus,10-10-2011,0.2,https://www.moneycontrol.com/india/stockpricequote/financegeneral/alankit/EGJ,
8,Monsanto India,bonus,05-10-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/monsantoindia/MI39,
9,Vaswani Ind,bonus,29-09-2011,0.8,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/vaswaniindustries/VI14,
10,Zodiac Clothing,bonus,27-09-2011,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/zodiacclothingcompany/ZCC,
11,Jocil,bonus,27-09-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/jocil/J01,
12,Entegra,bonus,26-09-2011,0.7647058823529411,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/entegra/E07,
13,Nitin Fire Prot,bonus,22-09-2011,0.2857142857142857,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nitinfireprotectionindustries/NFP01,
14,Cummins,bonus,20-09-2011,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/engines/cumminsindia/CI02,
15,Sowbhagya Media,bonus,20-09-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sowbhagyamedia/SEL09,
16,India Nippon,bonus,20-09-2011,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/indianipponelectricals/INE,
17,Mac Charles,bonus,12-09-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/hotels/maccharlesindia/MCI,
18,Dhanus Tech,bonus,29-08-2011,0.29411764705882354,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/dhanustechnologies/DT08,
19,Malabar Trading,bonus,24-08-2011,0.14285714285714285,https://www.moneycontrol.com/india/stockpricequote/trading/malabartradingcompany/MTC02,
20,Confidence Fin,bonus,23-08-2011,0.2,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/confidencefinancetrading/CTC02,
21,Ashok Leyland,bonus,02-08-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/ashokleyland/AL,
22,Bhuwalka Steel,bonus,21-07-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/bhuwalkasteelindustries/BSI03,
23,Diamines Chem,bonus,19-07-2011,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/diamineschemicals/DC04,
24,Cravatex,bonus,15-07-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/cravatex/C09,
25,Hemang Resource,bonus,14-07-2011,0.25,https://www.moneycontrol.com/india/stockpricequote/trading/hemangresources/BCC03,
26,Rajapalayam,bonus,13-07-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/rajapalayammills/RM06,
27,Valuemart,bonus,13-07-2011,0.8,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/valuemartretailsolutions/RPI05,
28,Hira Ferro,bonus,11-07-2011,0.2,https://www.moneycontrol.com/india/stockpricequote/miningminerals/hiraferroalloys/HFA,
29,Black Rose Ind,bonus,30-06-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/blackroseindustries/BRI01,
30,Titan Company,bonus,23-06-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/titancompany/TI01,
31,Manappuram Fin,bonus,09-06-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/manappuramfinance/MGF01,
32,CMC,bonus,08-06-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/computershardware/cmc/CMC,
33,BNK Capital,bonus,06-06-2011,0.8,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bnkcapitalmarkets/BNK,
34,Visagar Polytex,bonus,26-05-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/visagarpolytex/VP10,
35,Indus Finance,bonus,03-05-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/indusfinance/SF21,
36,OnMobile Global,bonus,03-05-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/onmobileglobal/OG01,
37,Champion Finsec,bonus,28-04-2011,0.5555555555555556,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/monotonasecurities/MSL01,
38,Shakti Pumps,bonus,28-04-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/pumps/shaktipumpsindia/SPI08,
39,KSB Pumps,bonus,18-04-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/pumps/ksb/KSB,
40,ACIL Cotton Ind,bonus,18-04-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/acilcottonindustries/ACI14,
41,Sanwaria Consum,bonus,07-04-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/personalcare/sanwariaconsumer/SAO,
42,SVC Resources,bonus,21-03-2011,0.75,https://www.moneycontrol.com/india/stockpricequote/miningminerals/svcresources/PT11,
43,Shree Nath Comm,bonus,16-03-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/shreenathcommercialfinance/SNC01,
44,NALCO,bonus,15-03-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/aluminium/nationalaluminiumcompany/NAC,
45,Minal Ind,bonus,10-03-2011,0.6,https://www.moneycontrol.com/india/stockpricequote/trading/minalindustries/ME10,
46,Hind Zinc,bonus,07-03-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/hindustanzinc/HZ,
47,Marsons,bonus,04-03-2011,0.8,https://www.moneycontrol.com/india/stockpricequote/electricequipment/marsons/M01,
48,Bhandari Hosier,bonus,24-02-2011,0.7407407407407407,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/bhandarihosieryexports/BHE02,
49,Hexaware Tech,bonus,24-02-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/hexawaretechnologies/HT02,
50,SREI Infra,bonus,10-02-2011,0.5555555555555556,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sreiinfrastructurefinance/SRE02,
51,ONGC,bonus,08-02-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/oilnaturalgascorporation/ONG,
52,Aurum Soft,bonus,03-02-2011,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/aurumsoftsystems/JS05,
53,RR Finance,bonus,13-01-2011,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/rrfinancialconsultants/RRF,
54,Tulsi Extrusion,bonus,07-01-2011,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/plastics/tulsiextrusions/TE11,
0,Phoenix Mills,bonus,09-12-2005,0.2,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/phoenixmills/PM02,
1,Faze Three Exp,bonus,24-11-2005,0.4,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/fazethreeexports/FTE,
2,Crest Ventures,bonus,14-11-2005,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/financehousing/crestventures/SR,
3,MphasiS,bonus,11-11-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mphasis/MB02,
4,Sterling Tools,bonus,10-11-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/fasteners/sterlingtools/ST,
5,Cranes Software,bonus,02-11-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cranessoftwareinternational/CSI01,
6,Linkhouse Ind,bonus,02-11-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/linkhouseindustries/LI07,
7,Suryalata Spg,bonus,28-10-2005,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/suryalataspinningmills/SSM09,
8,Jindal Worldwid,bonus,28-10-2005,0.25,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/jindalworldwide/JW01,
9,Helios and Mat,bonus,27-10-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/heliosmathesoninformationtechnology/HMI,
10,Indo Pacific,bonus,26-10-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/indopacificprojects/IPS,
11,Zodiac Clothing,bonus,24-10-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/zodiacclothingcompany/ZCC,
12,Gangotri Textil,bonus,24-10-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/gangotritextiles/GT,
13,GP Petroleums,bonus,20-10-2005,0.625,https://www.moneycontrol.com/india/stockpricequote/lubricants/gppetroleums/SP36,
14,Ashco Niulab,bonus,20-10-2005,0.25,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/ashconiulabindustries/ANI,
15,Kirloskar Bros,bonus,17-10-2005,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/pumps/kirloskarbrothers/KB02,
16,Himatsingka Sei,bonus,14-10-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/himatsingkaseide/HS,
17,Pioneer,bonus,14-10-2005,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/pioneerembroideries/PE,
18,Ontrack Systems,bonus,14-10-2005,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/ontracksystems/OS07,
19,Liberty Shoes,bonus,13-10-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/libertyshoes/LS02,
20,Sanwaria Consum,bonus,13-10-2005,0.8,https://www.moneycontrol.com/india/stockpricequote/personalcare/sanwariaconsumer/SAO,
