COUNT,SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
74,Modern India,split,25-01-2008,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI52,
75,City Union Bank,split,23-01-2008,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CUB,
76,T Spirutual,split,23-01-2008,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TSW,
77,Cinevista,split,22-01-2008,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=C97,
78,Suzlon Energy,split,21-01-2008,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SE17,
79,Jindal Steel,split,21-01-2008,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JSP,
80,Delta Corp,split,15-01-2008,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DC11,
81,Classic Diamond,split,11-01-2008,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CDI,
82,GEE,split,10-01-2008,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GEE02,
83,JagranPrakashan,split,09-01-2008,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JP12,
